id,loc1,datetime1,loc2,datetime2,stops,distance,details,price,hot deal
12738119," Sterling, CO"," Jan 20, 02:00 PM MDT"," Sterling, IL "," Jan 22, 06:34 AM CDT",,deadhead - distance763.7 mi, live Van - 53 Feet42333 LB Consumer Goods, $684.00 ,no
12738102," EDGEMERE, MD"," Jan 20, 01:00 PM EDT"," Tracy, CA "," Jan 26, 09:00 AM PDT",,deadhead - distance2813.8 mi, live Van - 53 Feet44000 LB Pompeian Three...," $4,277.08 ",no
12737471," Channahon, IL"," Jan 20, 03:00 PM CDT"," Watertown, SD "," Jan 23, 09:00 AM CDT",,deadhead - distance678.7 mi, live Van - 53 Feet25922 LB Landscaping Ma...," $1,871.40 ",no
12735130," University Park, IL"," Jan 20, 04:00 PM  -  04:00 PM CDT "," WYOMING, OH "," Jan 21, 03:00 AM  -  03:00 AM EDT ",,deadhead - distance274 mi, live Van - 53 Feet20404 LB Consumer Goods, $921.99 ,no
12733487," Jenks, OK"," Jan 20, 01:00 PM CDT"," Henderson, NV "," Jan 23, 02:00 PM PDT",,deadhead - distance1205.5 mi, live Van - 53 Feet16356 LB Food Stuffs," $2,330.43 ",no
12733265," Roseland, LA"," Jan 20, 03:00 PM  -  07:00 PM CDT "," Shreveport, LA "," Jan 23, 07:00 AM CDT",,deadhead - distance327.8 mi, live Van - 53 Feet45247 LB Animal Feed, $829.15 ,no
12731204," Martin, TN"," Jan 20, 04:00 PM CDT"," Cortland, NY "," Jan 23, 02:30 PM EDT", 2 STOPS ,deadhead - distance972.9 mi, live Van - 53 Feet20000 LB Lawn And Garde...," $2,222.68 ",no
12731164," Martin, TN"," Jan 20, 04:00 PM CDT"," Oswego, NY "," Jan 23, 02:30 PM EDT", 2 STOPS ,deadhead - distance973.4 mi, live Van - 53 Feet20000 LB Lawn And Garde...," $2,191.52 ",no
12730725," Pittston, PA"," Jan 20, 04:00 PM  -  04:00 PM EDT "," North Canton, OH "," Jan 22, 06:45 AM  -  06:45 AM EDT ",,deadhead - distance350.5 mi, live Van or Reefer - 5343440 LB Food Stuffs, $859.39 ,no
12730181," Fayetteville, NC"," Jan 20, 04:00 PM EDT"," Taylor, PA "," Jan 22, 08:00 AM EDT",,deadhead - distance556.5 mi, live Van - 53 Feet42192 LB Food Stuffs," $1,320.15 ",no
12724454," Fort Worth, TX"," Jan 20, 02:00 PM CDT"," Tolleson, AZ "," Jan 23, 10:30 AM MST",,deadhead - distance1048 mi, live Van or Reefer - 5345000 LB Beer," $1,656.03 ",no
12723667," Elizabeth, NJ"," Jan 20, 04:00 PM EDT"," Plymouth, MN "," Jan 23, 12:00 PM CDT",,deadhead - distance1192.8 mi, live Van - 53 Feet18989 LB Water," $2,053.14 ",no
12719162," Jacksonville, FL"," Jan 20, 04:00 PM EDT"," North Canton, OH "," Jan 23, 08:15 AM EDT",,deadhead - distance837.1 mi, live Van or Reefer42464 LB Food Stuffs," $1,235.18 ",no
12711842," Murray, KY"," Jan 20, 03:00 PM CDT"," Tomah, WI "," Jan 21, 03:45 PM CDT",,deadhead - distance622.1 mi, live Reefer38871 LB Consumer Goods, $857.65 ,no
12709239," Ontario, CA"," Jan 20, 01:00 PM PDT"," Sumner, WA "," Jan 23, 04:30 AM PDT",,deadhead - distance1145.8 mi, live Van - 53 Feet44000 LB Ks Org Chicken...," $2,830.74 ",no
12706870," Fairfield, CA"," Jan 20, 02:00 PM PDT"," Aurora, CO "," Jan 23, 08:00 AM MDT",,deadhead - distance1221.7 mi, live Van or Reefer43997 LB Food Stuffs," $2,594.82 ",no
12704826," Beloit, WI"," Jan 20, 01:00 PM CDT"," Lathrop, CA "," Jan 24, 11:00 AM PDT",,deadhead - distance2042.6 mi, live Van - 53 Feet15880 LB Food Stuffs," $3,202.05 ",no
12701428," LITTLE MOUNTAIN, UT"," Jan 20, 03:00 PM MDT"," Lyons, KS "," Jan 23, 09:00 AM CDT",,deadhead - distance952.7 mi, live Van - 53 Feet43922 LB Salt," $1,282.70 ",no
12699965," Milwaukee, WI"," Jan 20, 03:00 PM CDT"," Lakeland, FL "," Jan 23, 07:30 AM EDT",,deadhead - distance1273 mi, live Reefer - 5342670 LB Food Stuffs," $3,258.55 ",no
12663008," Mcdonough, GA"," Jan 20, 04:00 PM EDT"," Bessemer, AL "," Jan 21, 05:00 AM CDT",,deadhead - distance193.3 mi, live Reefer - 5343930 LB Consumer Goods, $654.59 ,no
12622042," Dyersburg, TN"," Jan 20, 04:00 PM CDT"," Zanesville, OH "," Jan 23, 07:00 AM EDT",,deadhead - distance553 mi, live Van - 53 Feet42393 LB Consumer Goods," $1,097.65 ",yes
12592898," Tangent, OR"," Jan 20, 03:00 PM PDT"," Scottsville, KY "," Jan 25, 06:00 AM CDT",,deadhead - distance2421.1 mi, live Van - 53 Feet27020 LB Consumer Goods," $2,978.91 ",yes
12743507," Henderson, CO"," Jan 20, 04:30 PM MDT"," Salem, VA "," Jan 23, 02:00 AM EDT",,deadhead - distance1526.9 mi, live Reefer - 5338623 LB Food Stuffs," $3,321.53 ",no
12743284," South Plainfield, NJ"," Jan 20, 04:30 PM EDT"," Ocoee, FL "," Jan 23, 08:00 AM EDT",,deadhead - distance1 mi, live Reefer - 5342637 LB Food Stuffs," $2,648.48 ",no
12740765," Fremont, OH"," Jan 20, 04:30 PM EDT"," Las Vegas, NV "," Jan 24, 03:30 AM PDT",,deadhead - distance1993 mi, live Van - 53 Feet40650 LB Food Stuffs," $3,706.01 ",no
12732963," Fort Worth, TX"," Jan 20, 03:30 PM CDT"," Hurricane, UT "," Jan 23, 08:30 AM MDT",,deadhead - distance1195.5 mi, live Van - 53 Feet24976 LB Landscaping Ma...," $2,536.71 ",no
12719965," Gainesville, GA"," Jan 20, 04:30 PM EDT"," Mechanicsville, VA "," Jan 23, 01:00 AM EDT",,deadhead - distance505.5 mi, live Van - 53 Feet41690 LB Cooking Oil," $1,371.50 ",no
12717990," Princeton, KY"," Jan 20, 03:30 PM CDT"," Duncan, OK "," Jan 23, 07:00 AM CDT",,deadhead - distance765.8 mi, live Van - 53 Feet44000 LB Food Stuffs," $1,801.53 ",no
12743154," Bowling Green, KY"," Jan 20, 04:00 PM  -  04:00 PM EDT "," Madison, WI "," Jan 23, 02:00 AM  -  02:00 AM CDT ",,deadhead - distance563.8 mi, live Van - 53 Feet30815 LB Cleaning Produ...," $1,128.69 ",no
12741606," Temple, TX"," Jan 20, 04:00 PM CDT"," Kansas City, KS "," Jan 23, 03:00 AM CDT",,deadhead - distance616.4 mi, live Van22207 LB Consumer Goods," $1,068.53 ",no
12739854," Mcminnville, OR"," Jan 20, 02:00 PM PDT"," Hayward, CA "," Jan 21, 05:00 PM PDT",,deadhead - distance630.4 mi, live Van - 53 Feet9608 LB Food Stuffs, $797.59 ,no
12739127," Lancaster, PA"," Jan 20, 05:00 PM EDT"," Midland, GA "," Jan 23, 08:00 PM EDT",,deadhead - distance1 mi, live Van - 53 Feet10312 LB Food Stuffs," $1,546.65 ",no
12738624," Schulenburg, TX"," Jan 20, 02:00 PM CDT"," Portland, OR "," Jan 24, 12:00 PM PDT",,deadhead - distance2123 mi, drop trailer Van - 53 Feet42500 LB Food Stuffs," $4,412.53 ",no
12738427," Perham, MN"," Jan 20, 04:00 PM CDT"," Edgerton, KS "," Jan 23, 09:00 AM CDT",,deadhead - distance629.7 mi, live Van - 53 Feet25000 LB Food Stuffs," $1,299.53 ",no
12736831," Massillon, OH"," Jan 20, 04:00 PM EDT"," Houston, TX "," Jan 22, 06:00 PM CDT",,deadhead - distance1252.2 mi, live Van - 53 Feet12911 LB Food Stuffs," $2,102.48 ",no
12734059," Sacramento, CA"," Jan 20, 02:00 PM PDT"," Rialto, CA "," Jan 21, 02:00 PM PDT",,deadhead - distance432.6 mi, live Reefer - 5341061 LB Consumer Goods,bid only,no
12731683," Addison, IL"," Jan 20, 04:00 PM CDT"," Saint Louis, MO "," Jan 23, 10:00 AM CDT",,deadhead - distance293 mi, live Van - 53 Feet7920 LB Packaging Equi..., $806.05 ,no
12731663," Elizabeth, NJ"," Jan 20, 05:00 PM EDT"," Elk Grove Village, IL "," Jan 22, 08:00 AM  -  03:00 PM CDT ",,deadhead - distance800.1 mi, live Van - 53 Feet41000 LB Fak,bid only,no
12731660," Elizabeth, NJ"," Jan 20, 05:00 PM EDT"," Elk Grove Village, IL "," Jan 22, 08:00 AM  -  03:00 PM CDT ",,deadhead - distance800.1 mi, live Van - 53 Feet41000 LB Fak,bid only,no
12730984," Rockford, IL"," Jan 20, 05:00 PM CDT"," North Chili, NY "," Jan 23, 08:00 AM  -  03:00 PM EDT ",,deadhead - distance659.6 mi, live Reefer41660 LB Consumer Goods," $2,263.54 ",no
12730801," Arabi, LA"," Jan 20, 05:00 PM CDT"," North Billerica, MA "," Jan 24, 07:00 AM EDT",,deadhead - distance1519.9 mi, live Van or Reefer41771 LB Food Stuffs," $2,854.60 ",no
12725996," Hot springs, AR"," Jan 20, 04:00 PM CDT"," Lubbock, TX "," Jan 23, 08:00 AM  -  03:00 PM CDT ",,deadhead - distance650.7 mi, live Van or Reefer - 5343645 LB Food Stuffs," $1,624.80 ",no
12724570," Fontana, CA"," Jan 20, 02:00 PM PDT"," Stockton, CA "," Jan 23, 08:00 AM PDT",,deadhead - distance380.6 mi, live Van or Reefer - 5343642 LB Food Stuffs," $1,040.19 ",no
12722521," Hot springs, AR"," Jan 20, 04:00 PM CDT"," Muskogee, OK "," Jan 23, 06:00 AM  -  01:00 PM CDT ",,deadhead - distance211.1 mi, live Van or Reefer - 5343642 LB Food Stuffs, $761.46 ,no
12721024," South Bay, FL"," Jan 20, 05:00 PM EDT"," North Canton, OH "," Jan 23, 08:15 AM EDT",,deadhead - distance1142 mi, live Van or Reefer39693 LB Food Stuffs," $1,226.23 ",no
12719075," Pittston, PA"," Jan 20, 05:00 PM  -  05:00 PM EDT "," Monroe Township, NJ "," Jan 23, 05:30 AM  -  05:30 AM EDT ",,deadhead - distance138.9 mi, live Van or Reefer - 5343440 LB Food Stuffs, $639.96 ,no
12718890," Springfield, MO"," Jan 20, 04:00 PM CDT"," Altoona, WI "," Jan 23, 10:00 AM CDT",,deadhead - distance639.9 mi, live Van or Reefer - 5334137 LB Food Stuffs,bid only,no
12715945," Northbrook, IL"," Jan 20, 02:00 PM CDT"," Everett, WA "," Jan 24, 09:00 AM PDT",,deadhead - distance2076.2 mi, live Reefer - 5317050 LB Food Stuffs," $4,339.83 ",no
12711867," Cedar City, UT"," Jan 20, 02:00 PM MDT"," Fontana, CA "," Jan 23, 05:00 PM PDT",,deadhead - distance391.4 mi, live Reefer43000 LB Food Stuffs, $952.45 ,no
12709280," Ontario, CA"," Jan 20, 02:00 PM PDT"," Sumner, WA "," Jan 23, 05:00 AM PDT",,deadhead - distance1145.8 mi, live Van - 53 Feet44000 LB Mocha Frappe F...," $2,830.74 ",no
12708581," Olathe, KS"," Jan 20, 04:00 PM CDT"," Commerce City, CO "," Jan 22, 06:30 PM MDT",,deadhead - distance591 mi, live Reefer - 5339085 LB Food Stuffs," $1,932.22 ",no
12701444," LITTLE MOUNTAIN, UT"," Jan 20, 04:00 PM MDT"," Lyons, KS "," Jan 23, 11:00 AM CDT",,deadhead - distance952.7 mi, live Van - 53 Feet43922 LB Salt," $1,282.70 ",no
12701165," Cartersville, GA"," Jan 20, 05:00 PM EDT"," Edwardsville, IL "," Jan 21, 01:12 PM CDT",,deadhead - distance518.4 mi, live Van44000 LB Beer, $777.42 ,no
12743122," Henderson, CO"," Jan 20, 02:30 PM MDT"," Riverside, CA "," Jan 22, 11:59 PM PDT",,deadhead - distance996.7 mi, live Reefer - 5340619 LB Food Stuffs," $1,211.11 ",no
12738329," Fort Worth, TX"," Jan 20, 04:30 PM CDT"," Searcy, AR "," Jan 21, 06:30 AM CDT",,deadhead - distance464 mi, live Van - 53 Feet43100 LB Landscaping Ma..., $877.09 ,no
12724638," Fort Worth, TX"," Jan 20, 03:30 PM CDT"," Tolleson, AZ "," Jan 23, 01:30 PM MST",,deadhead - distance1048 mi, live Van or Reefer - 5345000 LB Beer," $1,656.03 ",no
12745125," Inola, OK"," Jan 20, 05:00 PM CDT"," Lubbock, TX "," Jan 22, 07:00 AM CDT",,deadhead - distance516.7 mi, live Van - 53 Feet22021 LB Toilet Paper &...," $1,211.68 ",no
12744429," Chicago, IL"," Jan 20, 05:00 PM CDT"," Temple, TX "," Jan 23, 09:00 AM CDT",,deadhead - distance1045.4 mi, live Van - 53 Feet42000 LB Consumer Goods," $2,529.67 ",no
12743382," West Seneca, NY"," Jan 20, 06:00 PM EDT"," Medley, FL "," Jan 23, 08:00 AM  -  05:00 PM EDT ",,deadhead - distance1392.6 mi, live Reefer - 5341349 LB Fresh Food," $3,627.69 ",no
12740793," Ennis, TX"," Jan 20, 05:00 PM CDT"," Pueblo, CO "," Jan 22, 11:30 AM MDT",,deadhead - distance714.4 mi, live Van - 53 Feet9695 LB Consumer Goods," $2,144.09 ",no
12740758," Lake Havasu City, AZ"," Jan 20, 04:00 PM MST"," Hermiston, OR "," Jan 23, 07:30 AM PDT",,deadhead - distance1018.2 mi, live Van - 53 Feet7807 LB Consumer Goods," $2,762.90 ",no
12739653," Kent, OH"," Jan 20, 06:00 PM EDT"," Quakertown, PA "," Jan 23, 06:00 AM EST",,deadhead - distance380.4 mi, live Reefer - 5342343 LB Food Stuffs,bid only,no
12739577," Quakertown, PA"," Jan 20, 06:00 PM EST"," Greenville, SC "," Jan 23, 07:00 AM EDT",,deadhead - distance661.9 mi, live Reefer - 5336213 LB Food Stuffs,bid only,no
12739293," Dallas, TX"," Jan 20, 05:00 PM CDT"," Pearl River, LA "," Jan 23, 04:00 AM CDT", 1 STOP ,deadhead - distance535.7 mi, live Reefer - 5334391 LB Food Stuffs,bid only,no
12738337," Fort Worth, TX"," Jan 20, 05:00 PM CDT"," Searcy, AR "," Jan 21, 06:30 AM CDT",,deadhead - distance464 mi, live Van - 53 Feet43302 LB Landscaping Ma..., $877.09 ,no
12737650," Omak, WA"," Jan 20, 03:00 PM PDT"," Rialto, CA "," Jan 23, 04:15 PM PDT",,deadhead - distance1279.4 mi, live Van - 53 Feet34722 LB Consumer Goods,bid only,no
12736158," Springfield, MO"," Jan 20, 05:00 PM CDT"," Ottawa, KS "," Jan 21, 06:00 AM CDT", 1 STOP ,deadhead - distance184.3 mi, live Van or Reefer - 5341051 LB Food Stuffs,bid only,no
12731499," West Columbia, SC"," Jan 20, 06:00 PM EDT"," Tewksbury, MA "," Jan 24, 06:30 AM EDT",,deadhead - distance943.4 mi, live Van - 53 Feet44000 LB Food Stuffs," $2,091.56 ",no
12730990," Rockford, IL"," Jan 20, 06:00 PM CDT"," North Chili, NY "," Jan 23, 08:00 AM  -  03:00 PM EDT ",,deadhead - distance659.6 mi, live Reefer41660 LB Consumer Goods," $2,263.54 ",no
12728497," Aurora, IL"," Jan 20, 05:00 PM CDT"," Lagrange, GA "," Jan 23, 10:30 AM EDT",,deadhead - distance1 mi, live Van - 53 Feet13609 LB Consumer Goods," $2,306.88 ",no
12728365," Zanesville, OH"," Jan 20, 06:00 PM EDT"," Penns Grove, NJ "," Jan 23, 05:00 PM EDT",,deadhead - distance404.9 mi, live Reefer - 5339355 LB Food Stuffs," $1,761.64 ",no
12727566," Shepherdsville, KY"," Jan 20, 06:00 PM  -  06:00 PM EDT "," Lebanon, TN "," Jan 22, 11:00 PM EDT",,deadhead - distance140.7 mi, live Van - 53 Feet12469 LB Consumer Goods, $578.10 ,no
12726073," LAPORTE, TX"," Jan 20, 05:00 PM CST"," San Antonio, TX "," Jan 21, 10:00 PM CDT",,deadhead - distance213.3 mi, live Van - 53 Feet42309 LB Water, $581.74 ,no
12724706," Fort Worth, TX"," Jan 20, 04:00 PM CDT"," Tolleson, AZ "," Jan 23, 01:00 PM MST",,deadhead - distance1048 mi, live Van or Reefer - 5345000 LB Beer," $1,656.03 ",no
12711868," Cedar City, UT"," Jan 20, 03:00 PM MDT"," Fontana, CA "," Jan 23, 01:00 PM PDT",,deadhead - distance391.4 mi, live Reefer43000 LB Food Stuffs, $952.45 ,no
12701470," LITTLE MOUNTAIN, UT"," Jan 20, 05:00 PM MDT"," Lyons, KS "," Jan 23, 12:00 PM CDT",,deadhead - distance952.7 mi, live Van - 53 Feet43922 LB Salt," $1,282.70 ",no
12743012," Selah, WA"," Jan 20, 04:15 PM PDT"," Aurora, CO "," Jan 23, 09:00 AM MDT",,deadhead - distance1199.4 mi, live Van - 53 Feet41867 LB Apple Juice," $2,428.49 ",no
12739406," Modesto, CA"," Jan 20, 03:15 PM PDT"," Tacoma, WA "," Jan 23, 04:00 PM PDT",,deadhead - distance791.7 mi, live HEATED VAN43324 LB Food Stuffs,bid only,no
12743251," Henderson, CO"," Jan 20, 04:30 PM MDT"," Tolleson, AZ "," Jan 22, 08:00 PM MST",,deadhead - distance814.4 mi, live Reefer - 5340622 LB Food Stuffs," $1,108.50 ",no
12738331," Fort Worth, TX"," Jan 20, 05:30 PM CDT"," Searcy, AR "," Jan 21, 10:30 AM CDT",,deadhead - distance464 mi, live Van - 53 Feet43519 LB Landscaping Ma..., $876.98 ,no
12726338," Woodburn, OR"," Jan 20, 03:30 PM PDT"," Bakersfield, CA "," Jan 23, 07:00 AM PDT",,deadhead - distance837.8 mi, live 53' Reefer Container42780 LB Frozen Foods,quick bid,no
12724119," Albany, GA"," Jan 20, 06:30 PM EDT"," Beaumont, TX "," Jan 23, 11:20 AM CDT",,deadhead - distance662.6 mi, live Van or Reefer - 5345000 LB Beer," $1,380.03 ",no
12741082," Terre Haute, IN"," Jan 20, 07:00 PM  -  07:00 PM EDT "," West Monroe, LA "," Jan 23, 07:00 AM  -  07:00 AM CDT ",,deadhead - distance653.1 mi, live Van44500 LB Packaging Mate...," $2,048.16 ",no
12739693," Kent, OH"," Jan 20, 07:00 PM EDT"," Quakertown, PA "," Jan 23, 07:00 AM EST",,deadhead - distance380.4 mi, live Reefer - 5332724 LB Food Stuffs,bid only,no
12738335," Fort Worth, TX"," Jan 20, 06:00 PM CDT"," Searcy, AR "," Jan 21, 10:30 AM CDT",,deadhead - distance464 mi, live Van - 53 Feet43519 LB Landscaping Ma..., $880.84 ,no
12738108," Pittston, PA"," Jan 20, 07:00 PM  -  07:00 PM EDT "," North Canton, OH "," Jan 23, 06:45 AM  -  06:45 AM EDT ",,deadhead - distance350.5 mi, live Van or Reefer - 5343440 LB Food Stuffs, $860.53 ,no
12737681," Omak, WA"," Jan 20, 04:00 PM PDT"," Rialto, CA "," Jan 23, 08:00 PM PDT",,deadhead - distance1279.4 mi, live Van - 53 Feet34722 LB Consumer Goods,bid only,no
12735945," Byhalia, MS"," Jan 20, 07:00 PM CDT"," Douglas, GA "," Jan 22, 08:30 AM EDT", 1 STOP ,deadhead - distance511.5 mi, live Van or Reefer - 5330351 LB Food Stuffs,bid only,no
12724817," Fort Worth, TX"," Jan 20, 05:00 PM CDT"," Tolleson, AZ "," Jan 23, 02:30 PM MST",,deadhead - distance1048 mi, live Van or Reefer - 5345000 LB Beer," $1,656.03 ",no
12699634," Morganton, NC"," Jan 20, 04:00 PM EDT"," Reno, NV "," Jan 24, 11:00 AM PDT",,deadhead - distance2487.1 mi, live Van - 53 Feet40000 LB Automotive Fre...,bid only,no
12685385," Carlisle, PA"," Jan 20, 06:00 PM EDT"," Janesville, WI "," Jan 23, 12:00 PM CDT",,deadhead - distance757.3 mi, live Van - 53 Feet23103 LB Consumer Goods," $1,049.63 ",no
12435902," Orestes, IN"," Jan 20, 07:00 PM EDT"," Jacksonville, FL "," Jan 23, 08:00 AM EDT",,deadhead - distance924.6 mi, live Van or Reefer - 5344404 LB Choice Diced T...," $2,843.52 ",no
12742985," Selah, WA"," Jan 20, 05:15 PM PDT"," Denver, CO "," Jan 23, 06:00 AM MDT",,deadhead - distance1190.3 mi, drop and hook Van - 53 Feet39879 LB Apple Juice," $2,456.48 ",no
12738754," Fort Worth, TX"," Jan 20, 06:30 PM CDT"," Palestine, TX "," Jan 21, 06:00 AM CDT",,deadhead - distance139 mi, live Van - 53 Feet43519 LB Landscaping Ma..., $525.23 ,no
12724111," Albany, GA"," Jan 20, 07:30 PM EDT"," New Orleans, LA "," Jan 23, 11:30 AM CDT",,deadhead - distance418.6 mi, live Van or Reefer - 5345000 LB Beer, $984.92 ,no
12741432," Byhalia, MS"," Jan 20, 05:00 PM CDT"," Tracy, CA "," Jan 24, 09:00 AM PDT",,deadhead - distance2062.3 mi, live Van - 53 Feet27014 LB Consumer Goods,bid only,no
12739604," Quakertown, PA"," Jan 20, 08:00 PM EST"," Zebulon, NC "," Jan 24, 12:00 AM EDT", 2 STOPS ,deadhead - distance645.2 mi, live Reefer - 5334702 LB Food Stuffs,bid only,no
12738844," Henderson, NV"," Jan 20, 05:00 PM PDT"," Paramount, CA "," Jan 21, 11:00 AM PDT",,deadhead - distance279.4 mi, live Van - 53 Feet41593 LB Apple Juice, $436.01 ,no
12738110," Pittston, PA"," Jan 20, 08:00 PM  -  08:00 PM EDT "," North Canton, OH "," Jan 23, 06:45 AM  -  06:45 AM EDT ",,deadhead - distance350.5 mi, live Van or Reefer - 5343440 LB Food Stuffs, $860.53 ,no
12737688," Omak, WA"," Jan 20, 05:00 PM PDT"," Rialto, CA "," Jan 23, 08:00 PM PDT",,deadhead - distance1279.4 mi, live Van - 53 Feet34722 LB Consumer Goods,bid only,no
12733754," Salinas, CA"," Jan 20, 05:00 PM PDT"," Tolleson, AZ "," Jan 23, 03:00 PM MST",,deadhead - distance657.7 mi, live Van or Reefer - 5329052 LB Food Stuffs,bid only,no
12732760," Garden Grove, CA"," Jan 20, 05:00 PM PDT"," Modesto, CA "," Jan 21, 12:01 AM  -  11:59 PM PDT ",,deadhead - distance342.7 mi, drop trailer Van - 53 Feet14678 LB Food Stuffs," $1,124.47 ",no
12731411," Kings Mountain, NC"," Jan 20, 05:00 PM EDT"," Chino, CA "," Jan 26, 03:00 PM PDT",,deadhead - distance2347.4 mi, live Van - 53 Feet44000 LB Food Stuffs," $3,507.53 ",no
12717697," Salinas, CA"," Jan 20, 05:00 PM PDT"," San Bernardino, CA "," Jan 22, 09:00 PM PDT",,deadhead - distance357.5 mi, live Van or Reefer - 5328859 LB Food Stuffs,bid only,no
12716513," Fort Worth, TX"," Jan 20, 07:00 PM CDT"," Plainview, TX "," Jan 20, 07:00 PM CDT",,deadhead - distance353 mi, live Van - 53 Feet13636 LB Landscaping Ma..., $918.93 ,no
12716381," Salinas, CA"," Jan 20, 05:00 PM PDT"," San Bernardino, CA "," Jan 22, 09:00 PM PDT",,deadhead - distance357.5 mi, live Van or Reefer - 5325275 LB Food Stuffs,bid only,no
12733759," Joliet, IL"," Jan 20, 07:30 PM CDT"," San Antonio, TX "," Jan 24, 06:00 AM CDT", 1 STOP ,deadhead - distance1260.7 mi, live Reefer - 5342150 LB Food Stuffs,bid only,no
12744135," Alsip, IL"," Jan 20, 08:00 PM CDT"," Lancaster, PA "," Jan 22, 08:00 AM EDT",,deadhead - distance685.1 mi, live Van - 53 Feet33306 LB Consumer Goods,bid only,no
12744127," Alsip, IL"," Jan 20, 08:00 PM CDT"," Lancaster, PA "," Jan 21, 08:00 PM EDT",,deadhead - distance685.1 mi, live Van - 53 Feet31997 LB Consumer Goods,bid only,no
12744036," Eagan, MN"," Jan 20, 08:00 PM CDT"," Compton, CA "," Jan 24, 09:00 AM PDT", 2 STOPS ,deadhead - distance1 mi, live Reefer - 5335217 LB Food Stuffs," $4,838.06 ",no
12740286," Excelsior Springs, MO"," Jan 20, 07:00 PM CDT"," Tolleson, AZ "," Jan 23, 10:00 AM MST",,deadhead - distance1291 mi, live Van - 53 Feet44000 LB Food Stuffs," $2,643.32 ",no
12739179," La Vergne, TN"," Jan 20, 08:00 PM CDT"," Ocala, FL "," Jan 23, 08:30 AM EDT",,deadhead - distance595.3 mi, live Reefer - 5330203 LB Food Stuffs,bid only,no
12738719," Sioux City, IA"," Jan 20, 09:00 PM CDT"," Napoleon, OH "," Jan 23, 08:30 AM EDT",,deadhead - distance1 mi, live Reefer - 5343331 LB Food Stuffs," $2,632.85 ",no
12741452," Champaign, IL"," Jan 20, 06:30 PM CDT"," Grandview, WA "," Jan 24, 07:15 AM PDT",,deadhead - distance1955 mi, live Reefer - 5340468 LB Food Stuffs," $4,226.46 ",no
12740553," Fort Worth, TX"," Jan 20, 08:30 PM CDT"," Sealy, TX "," Jan 21, 05:00 AM CDT",,deadhead - distance251 mi, live Van - 53 Feet43132 LB Landscaping Ma..., $645.53 ,no
12735274," Joliet, IL"," Jan 20, 08:30 PM CDT"," Huntingdon, PA "," Jan 23, 12:00 PM EDT", 1 STOP ,deadhead - distance601.2 mi, live Reefer - 5323182 LB Food Stuffs,bid only,no
12724772," Fort Worth, TX"," Jan 20, 07:30 PM CDT"," Tolleson, AZ "," Jan 23, 02:00 PM MST",,deadhead - distance1048 mi, live Van or Reefer - 5345000 LB Beer," $1,656.03 ",no
12724105," Albany, GA"," Jan 20, 09:30 PM EDT"," New Orleans, LA "," Jan 23, 09:30 AM CDT",,deadhead - distance418.6 mi, live Van or Reefer - 5345000 LB Beer, $987.20 ,no
12740552," Fort Worth, TX"," Jan 20, 09:00 PM CDT"," Plainview, TX "," Jan 21, 05:00 AM CDT",,deadhead - distance353 mi, live Van - 53 Feet42990 LB Landscaping Ma..., $915.87 ,no
12736823," Monroe, LA"," Jan 20, 07:00 PM CDT"," Van Nuys, CA "," Jan 23, 03:30 AM  -  03:30 AM PDT ",,deadhead - distance1743 mi, live Van - 53 Feet37984 LB Packaging Mate...," $2,167.89 ",no
12730347," Blythewood, SC"," Jan 20, 10:00 PM EDT"," Knoxville, TN "," Jan 21, 10:00 AM EDT",,deadhead - distance269.2 mi, live Van - 53 Feet2509 LB Food Stuffs, $821.68 ,no
12727641," Garden Grove, CA"," Jan 20, 07:00 PM PDT"," Modesto, CA "," Jan 21, 12:01 AM  -  11:59 PM PDT ",,deadhead - distance342.7 mi, drop trailer Van - 53 Feet14586 LB Food Stuffs," $1,134.10 ",no
